"Data Source","World Development Indicators",

"Last Updated Date","2016-04-11",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015",
"Mongolia","MNG","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11188351777.3754","10215687410.937","9270075809.28543","8976326430.47082","9167915588.39161","9752501022.85917","9970478572.75424","10358999565.8124","10704983583.6351","11033666082.0075","11160118751.3944","11489644754.3966","12033447166.3128","12876346167.2463","14244510220.1389","15277759335.1559","16584960297.3789","18284589741.9612","19911985506.509","19659382269.3595","20910733737.0647","24526362150.2594","27547965752.8338","30755810781.7521","33162114398.0904","",
"Northern Mariana Islands","MNP","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5014689188.72462","5260408916.88941","4985219536.06459","5422280803.0521","5756231621.02662","5885016369.3189","7464867958.22473","8274211304.1758","9255482621.54994","9979536623.10767","10147043443.1955","11437845371.1583","12443696079.1552","13252611816.187","14287797989.3377","15533789398.9543","17064031608.4163","18331217003.1052","19591709145.1517","20836069044.5552","22229529470.2057","23811739934.0183","25525753222.8233","27348721677.8104","29323452599.6824","",
"Mauritania","MRT","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5667616302.24621","5768958219.6035","5877075758.22935","6222273870.27694","6031826736.75174","6624140085.65351","7009587311.41728","6726070769.89055","6912907894.6352","7446088411.37295","7414039980.99793","7562972988.127","7613267072.83607","8068407466.51267","8532133016.6706","9297416059.68577","11051754730.9026","11363175139.867","11485893701.3464","11366201304.9529","11908789335.03","12431042287.8992","13173054167.2567","13920699363.8224","14814253577.9616","",
"Mauritius","MUS","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8012590077.11387","8367984203.01395","8912965796.2311","9365928326.7701","9753316506.60674","10171513030.1727","10739881298.3955","11350709626.194","12039768994.9728","12354100820.0834","13469257821.912","13815898642.6097","14107871863.0179","14623776480.482","15464024675.7276","15655993152.2497","16274037442.5305","17232659395.4474","18182366745.0266","18736743922.6691","19504988237.0073","20263009431.345","20911425733.148","21580591356.6087","22357492645.4466","",
"Malawi","MWI","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5104492708.92189","5550126755.4635","5143137173.97323","5641601814.10439","5063891535.98144","5911020713.10251","6343511272.72159","6584083805.87123","6840550569.53129","7048659141.20162","7159751495.33797","6803556447.33464","6919216907.39437","7299773836.9938","7653932415.21389","7871287121.899","8033593463.97083","8796095432.37364","9529594046.77026","10390672466.3052","11069532758.1244","11550780162.6473","11768604718.8889","12380572162.8373","13086264776.3473","",
"Malaysia","MYS","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","190332762627.219","208500909585.161","227026457118.033","249490604332.039","272473785614.497","299255457734.118","329189086629.12","353294757278.271","327294328618.279","347382377627.245","378156524277.656","380114147212.002","400606056516.113","423795135210.076","452543014324.942","476673237533.202","503294708867.643","534996165162.899","560845948811.251","552356507346.441","593374338615.578","624786298313.787","658983690151.73","690044581380.045","731396257427.509","",
"North America","NAC","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10120018944874.3","10094717505562.2","10430644512234.4","10715877196222.7","11152993640049.2","11456460235893.8","11871362402440","12401797576019.3","12950538003951.2","13560506137935.7","14126836956704.7","14273089098215.4","14539773044619.5","14937312484297.8","15494835648358.1","16010814853436.1","16437283062000.3","16732741001849.3","16704005810617","16241164958738.8","16663502565540.4","16949017184406.4","17336479395203.3","17717929592938.5","18141827815548.3","",
"Namibia","NAM","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8091022459.23719","8751703980.97725","9380893975.08118","9232719072.16803","9392433980.50952","9758646324.52739","10070076370.7739","10495043695.8551","10840497030.0406","11205743572.113","11597068681.0856","11733676220.8229","12295562216.0212","12816868769.3136","14389440645.176","14753387371.4697","15796920335.0114","16842217483.7141","17288504578.0913","17339673542.8735","18386859674.9856","19322996884.943","20301498796.1655","21454684420.6664","22821838782.8124","",
"New Caledonia","NCL","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7165510656.43485","7344949608.91948","6866320036.65645","6965843079.93695","7244794564.2919","7433576222.78773","7687737114.39585","7899454751.75209","8722756663.75422","8673145258.46074","8550896465.0998","9158381275.36572","9433052306.30258","9933004078.37751","9942937082.5389","10390369251.1897","10993010667.9179","11338913487.1794","12426051457.8366","12337494571.0586","13370049076.8363","13679084420.6116","15295085393.182","15995960548.8582","17099684209.1841","",
"Nigeria","NGA","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","289764560510.884","287974248468.147","289223265804.596","295269124746.948","297955374983.979","297039254663.667","311872520371.029","320611988153.309","329318656121.044","330880408931.07","348476938056.296","363848482985.796","377618867985.563","416718222527.213","557301344581.464","576498519048.468","623834609859.568","666432522053.348","708219598550.843","757330491735.703","816703229268.353","856618673550.592","893275762114.417","941462775527.185","1000866424115.25","",
"Nicaragua","NIC","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12516179174.4021","12492309268.2845","12540463013.1331","12491412435.0804","12908327298.5392","13671455706.2554","14538809537.3727","15115513367.3995","15676553072.7574","16779550719.2909","17467779119.313","17984972727.0266","18120568439.9359","18577339576.809","19564199533.2482","20402016482.5031","21249122331.2346","22372726789.6698","23010732298.5914","22375817838.1869","23089897040.0814","24528765814.3522","25787532093.3588","26950688279.0152","28218118771.5772","",
"Netherlands","NLD","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","483147094606.071","494931702115.308","503375587961.546","509705798784.717","524798658442.558","541151573399.043","560452930661.441","584551663680.994","611005052590.109","641871154307.885","669078551746.435","683291548860.211","683999643762.829","685941673205.759","699871134080.209","714990912116.38","740148846620.422","767523052658.197","780563735929.678","751155345004.805","761691516921.334","774363217659.84","766177908806.855","762382432659.59","770091098010.127","",
"High income: nonOECD","NOC","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5543790086677.7","5579958298148.01","5332985867252.29","5248520932607.31","5089762009319.15","5089980903431.8","5158161166693.26","5375338611408.32","5357264143752.03","5485581029709.13","5843996733987.34","5966151180002.9","6054514550955.92","6414268043139.62","6953121922934.46","7423878957683.62","7995477174494.68","8581104344338.4","8973480291858.36","8652547290468.74","9130035687882.23","9653665503113.32","10002264745064.5","10230045250618.8","10397957879211","",
"Norway","NOR","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","183638585899.863","189303238051.744","196069847032.863","201648494239.524","211842740149.23","220642582881.627","231736481898.469","243983024506.022","250386107435.906","255427149848.633","263614318169.857","269111541447.716","272980581766.052","275491571505.072","286398387598.98","293915544890.767","300955093961.484","309772374111.979","310962848050.599","305917372400.009","307758794421.496","310740299177.242","319281831516.867","321651400742.339","328755379635.663","",
"Nepal","NPL","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22460809734.4256","23891147880.1099","24872215556.4101","25829758552.3852","27951932214.8617","28921431534.2213","30462447593.7009","32000378541.6591","32965634594.0893","34420267374.7943","36554323947.7626","38308844733.3331","38354917592.3182","39868033576.9544","41734895411.0866","43186927981.927","44640001747.3208","46162922314.0009","48981002138.8187","51201349523.8087","53667418823.386","55503825716.8332","58157570334.6494","60558825273.2816","63817243627.948","",
"New Zealand","NZL","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79986508587.3158","79115997675.2003","79997124597.4968","85126061794.5069","89472246900.0473","93582049385.752","96971380231.1333","98887919765.3245","99483830503.3553","104970880345.959","107871875753.046","111571193381.557","117021441142.513","122441256414.197","127114413974.092","131449983069.451","135082773897.678","139080046895.205","136833704030.124","136489746041.882","138457242315.072","141528801243.678","144610976113.796","148189979257.821","152637429332.007","",
"High income: OECD","OEC","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26928996505654.5","27257531267300.1","27823343929323.2","28184978989011.3","29098951721127.7","29963393255523.3","30849118684828.5","31918259743377.7","32789420187103.3","33938679795313.1","35284644662563.1","35841191974728.3","36428000829263.6","37163589696511.3","38338121587520.8","39349777150871.4","40520105590674.7","41579621812696.9","41682621348368.2","40276124419961.8","41392784101791.4","42071346883122.5","42559146136518.9","43143828574456.2","43910530389629.7","",
"OECD members","OED","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28578178570592.8","28956447546896.5","29592201031602.3","30047671608310.5","30987994579328","31828832609490.7","32834303098996.1","34046124899268.4","34998676105596.4","36158749864743.8","37633690145640.1","38134114699842.9","38770754203929.5","39571328010166.9","40893229998018.2","42033289313249.7","43356340725960.2","44523186389162","44658511179882.6","43109896055874.7","44417499184008.3","45272993175132.1","45865095262603.2","46533273416061.3","47385100342021.5","",
"Oman","OMN","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63491702280.4509","67348238123.1451","73014840507.6189","77427098314.293","80427997898.0703","84446839911.9406","87019039991.9129","92269344479.15","94707412407.0293","94589211027.4617","99698326864.9769","104167258601.268","103020829950.899","100271235475.854","101566852707.925","104096332882.098","109688458981.444","114572550746.322","123967151393.21","131544586200.688","137862478064.293","136358363675.009","146013432911.262","151726621876.086","156117902178.459","",
"Other small states","OSS","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68401100787.8836","71926271239.0593","73819656378.0335","75735731700.0634","78276923688.8751","82085096580.7227","86300456993.726","93385282232.4097","96577005664.1379","97870717686.6176","101614439381.694","107489925632.503","111966183128.083","117221790560.702","127087963859.551","133665177376.173","140166146336.244","151590216690.732","158783266425.333","156035778133.334","163090890350.929","170678575359.029","177882936834.768","183866408756.008","190451757297.697","",
"Pakistan","PAK","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","328953143449.091","345603329686.873","372235169145.803","378778124260.17","392934636785.54","412434447024.305","432423417741.505","436809903655.477","447949579620.862","464345128860.734","484126640027.63","493724373362.681","509644170039.429","534343162148.067","573716619354.5","617705218216.351","655864217731.327","687560936960.628","699259136320.384","719059767225.284","730612842689.226","750693024684.963","777020079943.001","810954485117.006","849380387057.734","",
"Panama","PAN","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18557970501.6456","20305946979.4548","21971375776.687","23170077640.6098","23830459085.2252","24247892142.9295","24929399534.2328","26540085682.1467","28488526537.8168","29604480928.5266","30408353178.3405","30582980117.505","31264640252.1608","32579557036.0382","35030217480.9134","37549338181.9017","40751456053.7795","45687541798.8057","49866537568.8497","51848315997.6873","54882414013.5469","60793356943.5673","67022915855.4341","72620866710.9589","77095550225.1877","",
"Peru","PER","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","114949942278.097","117500979335.757","116865875820.807","122993828015.233","138132066619.664","148369911227.152","152522959493.144","162401569672.394","161765426090.075","164183597823.079","168607214679.244","169648922466.855","178901175348.809","186352141950.77","195591999767.063","207885293542.091","223536596537.45","242578431743.998","264757737272.036","267535661152.666","290144422691.091","308865167543.699","327243714752.644","346126881782.298","354261741664.006","",
"Philippines","PHL","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","248421429896.965","246984722686.794","247818550594.715","253063152372.195","264166610313.703","276526152956.234","292691521975.619","307868637739.823","306093090990.744","315526655884.349","329445207189.109","338979326483.167","351338167446.152","368800952295.304","393501899212.424","412302095671.424","433918900933.804","462629876187.425","481841771428.006","487374907008.677","524572646173.04","543770720548.511","580115323633.749","621044038952.814","659128589873.781","",
"Palau","PLW","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","245776245.992376","230046565.043767","201750733.754393","216478527.075138","240074780.825179","265042585.748231","271138569.588918","276561205.407269","261627039.202721","247226776.462109","260237951.951593","278779363.360268","265729645.526358","284449914.305751","291521902.126302","286136697.528376","286297847.978037","272907727.186205","243589680.25566","247948045.792488","268571560.181311","280841917.063688","275129363.503286","297007583.037185","",
"Papua New Guinea","PNG","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6680584536.54496","7318373120.52276","8331900827.31292","9848497260.02443","10433705716.5213","10088094549.163","10868277100.3482","10443937218.1036","10050293386.0913","10236781991.646","9981390482.79595","9969284178.29171","9953442950.05745","10168845660.8538","10445557788.631","11108307125.4775","11363183472.4337","12175851359.899","12980791818.9572","13778004849.6085","14835374636.6275","16418209555.3196","17746039336.5822","18728710649.0005","20327000424.5066","",
"Poland","POL","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","386438774911.45","359327858101.713","368364876931.359","382135499100.448","402361174665.241","430332746663.509","457180848629.916","489577966096.192","513966948248.441","537219833816.611","560104342544.345","566855289148.5","575037840670.401","595523753266.605","626107803297.866","648316209068.29","688464662623.808","738045655691.541","766979905501.895","787183774655.159","816300484075.858","857184989822.495","870571761894.674","881582040192.982","910974416128.396","",
"Puerto Rico","PRI","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89398437644.4813","90161650521.0136","93821613858.4013","97435554355.2363","101316415948.669","105445252511.504","108496256392.795","111919872478.857","119469630932.662","121938308150.618","123782567145.197","135974471720.56","138385663002.035","140036487053.33","142502413697.865","143312681168.627","142037815704.817","137314061530.999","134844044733.146","131660223766.556","128220560543.109","125796598245.822","122308888721.51","121602747285.265","","",
"Korea, Dem. People’s Rep.","PRK","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","202475011181.764","211319537583.994","213621814356.723","209256928883.964","211275919587.07","220324403357.233","228028452366.105","238121469582.603","249531706168.427","259234031392.316","269052504778.814","274281017930.514","276389678482.431","273807630242.545","278767882837.702","280905434793.349","285268042551.309","292376929190.662","292959556885.179","284234915868.487","289631657493.828","284340514750.743","272886548777.28","269802507166.103","272246372485.555","",
"Paraguay","PRY","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25436138176.8292","26324787857.6274","26771368932.7227","28092899923.5865","29586857834.4097","31605512284.2379","32102916501.9227","33464886317.7391","33487654195.2671","33030188982.992","32265822175.3373","31996706533.9344","31989858606.8284","33372060396.3309","34726104772.5917","35466981414.1533","37171921863.8843","39187243129.5966","41679205776.947","40026335228.2801","45266984771.214","47232661525.6067","46647463724.8769","53195031260.9932","55707078172.8341","",
"Pacific island small states","PSS","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7195632621.55282","7140604635.73794","7505153510.39877","7681574993.63933","8059471347.87998","8364078056.09274","8680807531.57346","8559590109.30699","8716952702.70811","9203500950.0452","9100204346.28227","9237300605.43921","9459517722.07244","9629031881.94322","10061639906.4095","10236632529.2016","10459032211.503","10544664208.3685","10717170479.7998","10525843360.0826","10833719077.321","10862959651.446","11062951201.2982","11420864994.159","11977224439.2776","",
"French Polynesia","PYF","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64932732440.1898","67463931517.179","72309293463.3806","74999169275.7567","89413196087.1407","96112710943.7166","121265643543.761","143076065970.26","168348387556.305","188477065448.378","225404116961.699","255552315250.751","268022170619.185","280302071626.507","291452926632.038","",
"Romania","ROU","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","259423890052.06","225910965229.825","206104834801.914","209255836607.254","217483656297.097","233008102777.104","242025163655.18","230368776476.403","225560410691.332","224654723561.194","230035416563.378","242899002446.676","255491353630.156","269605405862.249","292140724558.41","304328476124.008","328843839558.123","351414882870.985","381141011658.344","354206431658.683","351378215375.837","355089803998.917","357365912569.117","369986654870.268","380262458474.615","",
"Russian Federation","RUS","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2869323643346.99","2724510616403.9","2328609968759.62","2126753474222.87","1859425752224.92","1782379917997.94","1718214240945.47","1742269240307.71","1649928970592.63","1755524424710.77","1931076867168.63","2029406996738.65","2125675365527.36","2280761543748.74","2444427833324.5","2600289123718.37","2812301928519.05","3052334153848.15","3212519231871.92","2961271796294.9","3094639353008.46","3226600239092.72","3336483620397.59","3381219113179.9","3402875340282.01","",
"Rwanda","RWA","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6173438434.63168","6018214754.74544","6371647971.24431","5854990670.14118","2912971029.22303","3939038225.52421","4441096053.66882","5056176864.73566","5504086862.07436","5921356996.34711","6413937213.59927","6969958493.20551","7911636818.63661","8026461202.83583","8584010532.13986","9177337461.49055","10024889312.301","10788069485.6552","11992283427.5307","12743958372.1409","13675881900.4076","14749703249.8507","16045959021.6784","16797633966.2886","17967332221.932","",
"South Asia","SAS","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2109833079101.45","2152152057025.5","2276765720011.38","2374872007371.69","2517119548013.14","2690662786272.85","2873622267910.62","2979906171465.4","3143953861831.62","3384639553817.42","3522613349701.75","3672630718402.5","3808462513396.61","4081825087290.22","4389907167946.28","4774958083445.3","5185666222434.2","5647776155960.51","5863432191731.32","6303921270231.62","6864730112109.8","7292579479760.18","7668952742208.71","8162755368504.14","8720688551747.77","",
"Saudi Arabia","SAU","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","578256548044.853","630899794156.604","660101372025.58","660273760363.929","664667775528.252","666003470573.192","688539785462.379","706391415799.224","726414258382.931","720977105025.244","756049323715.856","760189789608.814","761160575032.432","819459920274.663","895294431130.422","960257151888.884","1013808267972.3","1074558799222.58","1165113638371.54","1186425618565.74","1242921806955.03","1366703554588.84","1440293242118.96","1478747795506.51","1532554977479.37","",
"Sudan","SDN","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45183271339.9822","48576946468.1815","51772270671.9222","54137615868.6558","54682363849.3737","57961715692.2895","61392541955.933","67879729978.1642","70804330929.8085","73002165107.4278","77634785973.4331","82681326873.5433","87995482216.9944","94801573495.9229","98483009911.5992","105859129468.495","116513118306.148","129937654974.458","140075343173.136","144616372285.105","149633598838.509","146689215152.158","143440484422.374","148174020203.126","152767415217.48","",
"Senegal","SEN","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14003360061.2515","14361261498.4955","14539721317.4564","14728851164.0826","14726298852.4783","15516139898.336","15828344041.9757","16322826783.7046","17285656880.9565","18384997520.5305","18970861040.3337","19839900328.6032","19969812728.5127","21304440871.0361","22555176066.0162","23823364942.1568","24409793806.955","25615267832.9395","26558556321.7386","27202116862.4595","28338992086.6686","28838075191.298","30096338334.0769","31186497535.5203","32658668504.9637","",
"Singapore","SGP","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","104565126065.338","111557475742.612","119464224447.775","133247274872.992","147805147408.214","158192960936.629","170107950205.59","184211800587.601","180112664811.425","191090900050.202","208093297760.255","206111645957.82","214792422432.805","224319171202.766","245739802488.253","264143643235.588","287547288049.538","313747237262.251","319355846340.608","317428890533.636","365806250271.968","388513485699.699","401778739802.719","419630627599.986","431877083679.628","",
"Solomon Islands","SLB","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","559013424.570363","592577589.713447","667778336.651639","694332264.610426","758167922.356799","820516559.324775","833687325.67501","821684949.120169","836342710.851784","832306515.224281","713557324.401916","656625693.512172","638240157.534976","679725779.457377","713021269.551109","751675530.36168","803891798.578851","862736688.39363","923943500.846637","880260630.548225","940959502.648925","1062611217.02648","1112135401.37642","1145659464.62869","1162929436.60713","",
"Sierra Leone","SLE","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5406316227.09915","5533470657.08825","4481396881.44959","4542995894.44108","4454526304.07266","4098175189.70178","4170049863.15428","3924972612.63612","3995033934.30868","3915960803.39864","4176479019.72045","3878265064.89188","4897030094.42921","5356488309.82194","5700242912.23408","5947205046.8803","6275837672.3027","6781564852.76821","7147747432.8426","7375532253.4971","7769875747.89117","8122261703.97349","9365749169.1468","11324294982.3749","11846356385.9089","",
"El Salvador","SLV","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23803941311.673","24655268505.1605","26515098617.4329","28469135000.3883","30191622286.4544","32122850835.455","32670734672.8479","34058045964.2737","35334788843.2664","36553520492.4174","37340390763.8587","37978514292.1164","38867523993.8771","39761491920.4106","40497292476.6922","41940135885.5732","43580812462.8884","45254213323.704","45830854864.7791","44394952970.58","45000848037.8146","45998442862.0993","46863653084.9507","47729359130.2793","48661009565.0859","",
"San Marino","SMR","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54653113583.5804","55979082842.9684","60001086374.9525","61459386757.6253","53994168627.8853","58183689238.4406","61088634455.0642","65435572228.1632","68324823684.1267","74505837783.379","78633779317.0311","82490254173.1362","87347907329.4731","92035592993.3329","89167789969.3502","89688956163.2083","90945916152.692","90022569197.2502","92337710313.5552","90663829065.4715","",
"Sub-Saharan Africa (developing only)","SSA","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1270330591894.44","1272751914927.42","1259875933274.97","1276502990806.58","1298574131723.21","1336879713770.52","1405163106757.18","1452456872695.44","1487432569380.15","1520169241337.81","1574419956293.09","1634987924069.41","1688458838684.33","1772356197620.71","1986385944967.86","2084418908005.95","2219578141734.54","2359446852744.04","2476104196125.78","2559294976054.17","2713444965310.91","2835108085043.7","2935990137158.7","3081713327417.03","3235920040195.7","",
"South Sudan","SSD","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34431181839.3547","36167078722.6892","38153886954.9423","36383425753.1343","19617170973.6121","22192852779.8577","22941561576.4816","",
"Sub-Saharan Africa (all income levels)","SSF","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1271415022766.01","1273859861319.46","1261206375921.14","1277959894469.71","1300117548455.2","1338527743219.29","1407410288955.88","1456941184333.22","1492856748006.04","1526725344517.27","1581976597657.97","1646574445475.41","1702096921081.68","1787634437125.18","2007006399077.17","2108449757703.93","2245493792504.21","2388543943788.05","2507893742955.31","2589685590622.12","2742821901349.91","2865159697928.63","2967786122208.4","3111679897827.65","3265858577328.14","",
"Small states","SST","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","130146531952.053","134805792920.053","137158097899.163","140973067383.594","145445054733.068","151230445991.479","157748735022.838","166541439615.722","171630726706.477","176173756593.16","182445566839.945","190093372011.596","197836321627.297","208559951978.534","222649319968.65","232619531521.372","245938947826.183","260750721208.451","269786696170.972","263335900276.268","270845668904.393","279624770868.064","288222753000.262","296023933325.464","304426321069.253","",
"Sao Tome and Principe","STP","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","285298767.64998","294399608.092219","301397126.051505","321209383.853916","333518856.858443","357177918.965548","389736995.5937","402417497.633045","435360085.412707","452843366.64031","473130925.720531","495976459.900483","518737539.039142","540452278.448162","564656726.315367","",
"Suriname","SUR","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4321038285.12639","4441254318.17978","4432308381.34746","4110761191.39276","4244244797.20498","4290782451.98442","4345463208.41075","4594740350.581","4666611336.94644","4625962462.95757","4622785018.04806","4833263998.66489","5041091663.82541","5344069063.47245","5838717803.89428","6105588949.77004","6340174067.50348","6664251291.97361","6940378314.86397","7149540401.06534","7518260916.66145","7914263443.50122","8157321361.85381","8388805093.61818","8543403157.33225","",
